COD_TIPO_NDG,ID_CUSTOMER,IMP_GBV,PRED_PROB_RECOVERY_12M_AHEAD,PRED_RECOVERY_RATE_12M_AHEAD,PRED_INCASSI_12M_AHEAD,PRED_RECOVERY_CLASS
F,25354,2172.18,0.9308662205773527,0.1781502415186781,386.97439162204216,A
F,19077,2177.0,0.9527924713649153,0.1778480433556953,387.1751903853486,A
F,12687,3650.01,0.8315819567983882,0.1775468149297776,648.0476499618376,A
C,18472,2692.7,0.8668463248538341,0.17735854766348355,477.57336129346214,A
G,695,470.8,0.8346535903919766,0.1767309629943375,83.2049373777341,A
F,23074,1448.84,0.9112709413510761,0.17659629815727035,255.85978062217956,A
C,21825,4853.83,0.9126091032051628,0.17652288172209782,856.81205898917,A
G,23422,6441.73,0.9684735608286824,0.1763931152030266,1136.2768219967925,A
F,24760,1054.46,0.8659965363775308,0.1763425114600648,185.94612463417994,A
F,7777,3056.53,0.9484539167399236,0.17549371868364877,536.4018159681331,A
C,6029,11821.26,0.862702528514461,0.175004322723444,2068.7716000377395,A
C,22320,2042.51,0.9823480522590546,0.17472545707375137,356.87849332770793,A
F,913,4496.7,0.835149450338915,0.17458264548984767,785.045781974198,A
G,25728,10067.97,0.7616232472289699,0.17413135036129715,1753.1492114970288,A
C,12665,1994.32,0.9458971291735339,0.17359398078272842,346.20194775461096,A
G,8022,10263.32,0.7594464157027928,0.1735082556763363,1780.7707506480558,A
G,24851,2627.22,0.7517685947445529,0.1729551360312948,454.3911924841383,A
C,7092,7667.49,0.9284527528897455,0.1727523155284487,1324.576651791225,A
F,17393,2522.49,0.8585342328501724,0.17273329662819661,435.7180134116596,A
G,480,515.17,0.934363325558777,0.1725673730251432,88.90153356136301,A
F,9236,2218.23,0.9050787125283345,0.1724146150114176,382.45527145677687,A
C,20224,1376.57,0.8936950343533264,0.17225117011910515,237.11579325085657,A
F,16775,2551.74,0.8860803522923416,0.17175074216862796,438.26323882137467,A
C,14227,9942.54,0.8193060498530669,0.17137154183187925,1703.8684095251328,A
C,21853,11513.22,0.9061246492978748,0.17115931250638072,1970.5948199347126,A
G,21691,8568.21,0.9604709503175473,0.17100106310281815,1465.1730188881975,A
C,22627,2444.53,0.8926105229213974,0.1708096307696533,417.54926670534064,A
F,5717,3792.66,0.803460583443397,0.1706146208647132,647.0832479687632,A
G,7905,6068.3,0.8156918751655192,0.17040977420095432,1034.097632783651,A
C,22008,2683.66,0.9786685487702532,0.17038091811498815,457.24445470846905,A
G,2952,3356.15,0.8268407165567219,0.170376672085416,571.8096680194689,A
G,7159,9007.36,0.8375984369746802,0.1699280895486527,1530.6034766769526,A
G,25891,5283.31,0.9099070498752897,0.16974263225152436,896.8029464008013,A
G,841,4127.93,0.8890190225811052,0.16945353516359998,699.4923314078793,A
C,27176,6947.26,0.9086032435649721,0.16941009141908578,1176.935951712158,A
G,15328,5176.72,0.8412406370133763,0.16927637816922067,876.2964123961681,A
F,7897,2836.46,0.8610063002201438,0.16880016990511668,478.7949299290673,A
G,790,1088.68,0.9209240450657252,0.16861178633127685,183.5642795431345,A
G,24691,4540.38,0.9362240961100586,0.1684359314982183,764.7631346558804,A
C,18444,2949.67,0.8757806139548724,0.16834629616873895,496.5660194200442,A
C,6834,9287.1,0.9178373770172777,0.16824538089947647,1562.511676951528,A
F,25592,3045.68,0.8505808846504401,0.16794437606113793,511.50482728188655,A
F,14849,3524.07,0.8128775268880124,0.16765897870380003,590.8419770807006,A
C,25870,2431.16,0.940359191144837,0.16719777512821424,406.4845429807093,A
G,25300,8829.98,0.8561762514518768,0.16677774805824588,1472.64417979935,A
F,5520,3919.23,0.858687354201219,0.16646644912396152,652.4203014001038,A
F,9954,8371.73,0.7976164204032958,0.16592638145655206,1389.0908654312605,A
F,9885,4273.5,0.9691259918729842,0.16551698580136692,707.3368388221415,A
G,9363,7066.44,0.7577497194497625,0.16549363831648906,1169.450865545171,A
C,26205,796.44,0.8063605202453759,0.16544276099646638,131.76523256802568,A
C,20137,1370.9,0.93892725255335,0.16517351650436066,226.43637377582803,A
F,14750,2400.94,0.9103894776034627,0.16445378338470326,394.84366667966947,A
G,7470,560.37,0.8564729274296151,0.16424885307005768,92.04012979486822,A
F,15476,5273.67,0.8980805255385753,0.16420894190054663,865.9837706326558,A
C,9665,9317.21,0.8309145523192174,0.16408532306677867,1528.8174129310207,A
G,22828,2869.26,0.8564178226079575,0.16373232535726837,469.79061185459585,A
G,23508,8324.05,0.9578943926522036,0.16282904197261294,1355.3970868321287,A
C,23721,2939.32,0.8396486122902534,0.16271831992507935,478.28121212218423,A
F,8213,401.69,0.8400678303300002,0.16248935894443603,65.27035059439051,A
F,22570,2296.17,0.9152688778787121,0.1622273882868882,372.5016621627041,A
F,21073,2416.27,0.8500496578879158,0.16218075937147913,391.87250344652387,A
F,27185,12777.53,0.7644769044801013,0.1621553281074998,2071.944569553422,A
F,25461,1716.89,0.8153105845009517,0.16193829135538462,278.0302330451463,A
G,1778,1050.62,0.8942871989934138,0.16175156225644655,169.93942633786784,A
F,25837,1920.75,0.8958945775079298,0.16154932525810511,310.2958664895054,A
F,25513,1727.55,0.9270978109998658,0.1615413706646343,279.070794891689,A
F,26007,5377.05,0.8810405707658074,0.16139111503745468,867.8080951121457,A
G,26208,2359.9,0.8512053173702037,0.16138907052974652,380.86206754314884,A
C,9451,4876.24,0.8584456726096883,0.16118258819272224,785.9649838488799,A
F,11268,981.64,0.8986203364911883,0.1610308583068089,158.0743317482959,A
C,26996,4420.84,0.9287276143140756,0.16101461774656442,711.8198627187219,A
C,25176,4894.27,0.9984187133108826,0.16057152209687592,785.880383453077,A
F,20611,6497.72,0.7970496219477887,0.1601164255976735,1040.391700934515,A
G,20062,2860.11,0.8789117729781936,0.160053411307411,457.7703622144393,A
F,15360,2651.15,0.9227954497851694,0.15998487768774688,424.14390848187014,A
G,26391,4384.3,0.7599514842903661,0.15989838767616038,701.04250108859,A
G,16398,2588.96,0.7817422110136216,0.1597007526160753,413.4588604929143,A
C,24275,2981.1,0.9573063235370728,0.1595986847442981,475.77963909122707,A
F,23578,2127.25,0.9073648252706082,0.1595451193218045,339.39235507730865,A
C,9631,4261.84,0.8835984414640096,0.1594971627931474,679.7513882783473,A
F,17326,1880.17,0.8552535551677349,0.15911402834548763,299.1614226743355,A
C,17799,3844.82,0.8414340723661241,0.1588382998713081,610.7046721112029,A
C,16027,3309.38,0.9282263377185613,0.15850398730813403,524.5499255177926,A
G,20029,3079.64,0.8359828816271381,0.15838327354300943,487.76346453399356,A
C,23928,3287.93,0.8358727739092054,0.15798800891322523,519.4535141460606,A
F,4159,2474.59,0.8030587735968491,0.15793068765894624,390.8137003739518,A
F,13790,4032.64,0.9042331492298531,0.15778455976245623,636.2883270804715,A
F,10983,3380.31,0.9068691313152957,0.15713565386381254,531.1672221123841,A
F,3091,1454.13,0.773971951310271,0.15711648337090292,228.4677919641311,A
C,25129,2149.24,0.9877490407097071,0.15694278997324443,337.3077219220958,A
F,21149,2346.18,0.9313871127760313,0.15657637801974086,367.3563665823556,A
C,22706,2919.55,0.9547133408197086,0.15657590469482197,457.1311825517675,A
C,19150,4308.3,0.9388775286584196,0.15559071846091674,670.3314923451676,A
F,25763,1160.3,0.7629336272758317,0.15517811650785246,180.0531685840612,A
C,9387,2462.94,0.8549709976608795,0.15495945241898296,381.6558337408099,A
F,21199,8003.94,0.7621494443096054,0.154611401337624,1237.500379622262,A
G,1660,547.04,0.7990584594034534,0.15457084396834664,84.55643448444434,A
F,17382,3266.63,0.9239737313328793,0.1526995403257033,498.8128994141522,A
C,15473,11476.82,0.7959187455378044,0.15264799227108497,1751.9135306566334,A
G,23810,3604.52,0.7600868251468522,0.1525056875978455,549.709801060186,A
F,17872,11582.62,0.7722773857253447,0.15227634841346946,1763.7590786608198,A
C,11275,2314.63,0.9148428437616579,0.15192450489723325,351.649016770283,A
G,14050,5461.21,0.9449579901725815,0.1518680983586605,829.3835774373003,A
C,5760,2765.38,0.8751250976628822,0.15167207193123,419.43091427718485,A
C,24620,1324.99,0.8486740360395116,0.15161340379761148,200.88624389779724,A
G,5722,4624.53,0.7966741908313965,0.15153492333868446,700.7777990274463,A
C,17758,2326.47,0.8558930955881869,0.15141887267963078,352.27146472298057,A
F,9065,4200.72,0.8016909797320845,0.1512471528577659,635.3469399526745,A
C,11466,8053.67,0.7929181474872598,0.1509225368373752,1215.4803072510636,A
F,6858,9439.53,0.9083050925278804,0.15031692072246217,1418.9210826673034,A
G,28036,2197.12,0.80507274087646,0.15018414980148226,329.9725992118327,A
F,18627,1733.02,0.8234394174579032,0.1497800848954468,259.57188272550724,A
G,8335,1821.27,0.8751181501890236,0.14937033799505098,272.0437154802465,A
F,16222,4287.98,0.8895011231111393,0.1490519502947399,639.1317818248386,A
G,23070,3781.46,0.9167254032045018,0.14904491466875686,563.6073830233173,A
F,24113,3292.01,0.9018147369306575,0.1490137895489111,490.5548853329108,A
F,20719,5610.03,0.8912778633453492,0.14882368806989146,834.9053547827332,A
G,14959,3265.01,0.8321201174107068,0.14853745529306853,484.9762769064217,A
F,25880,5584.55,0.9670607955093931,0.14788095773393403,825.8486025130413,A
C,5953,1876.13,0.7781361477849751,0.14724678259164856,276.2541062236696,A
F,15609,3412.42,0.9251363051361523,0.1472171464492154,502.36673488623165,A
G,17392,6480.85,0.9244954788649822,0.1470718760501888,953.1507678998661,A
C,27115,2365.37,0.9240092376628677,0.14683570423419942,347.32076972444827,A
C,9805,2997.16,0.9360297040985726,0.14671917389315578,439.7408392256107,A
G,22584,3773.81,0.896780466930733,0.1462611327243858,551.9617252866143,A
C,21697,2897.78,0.9186335055044549,0.14547558825481435,421.556250133036,A
F,6249,8235.1,0.7565873284073416,0.14537699123409772,1197.1940605119182,A
C,20809,2938.11,0.9165972271338378,0.14532697987562548,426.986652842374,A
G,12439,2174.41,0.9282116986584092,0.145165465631338,315.64924012343766,A
C,26849,2575.05,0.7938208244371593,0.1448681623142507,373.0427613673113,A
F,9886,1026.67,0.786010735728385,0.14477049847211654,148.6315276663679,A
G,13909,2769.84,0.7958293006950103,0.14457695658284242,400.4550374214203,A
F,7692,7705.44,0.8950258165533796,0.14453008540846723,1113.6679013098196,A
F,12830,2744.44,0.9575341902493418,0.14368041784799834,394.3222859587606,A
F,10206,2032.69,0.7684236638976627,0.14316681419979693,291.01375155578523,A
F,23789,3190.8,0.9260698637578286,0.14254366833713333,454.8283369301251,A
C,10952,11607.13,0.8237930597170667,0.14224798663044097,1651.09087305779,A
F,13756,5409.27,0.9390744752503976,0.14223928428313773,769.4106932942485,A
C,5502,3689.7,0.8386350569490572,0.14206448685244952,524.175337139483,A
F,20155,4646.34,0.8342966208113961,0.14129683141834534,656.5131196923147,A
G,12568,4049.04,0.770114397466686,0.14100474787230638,570.9338643248834,A
G,13298,3169.49,0.9430172228291256,0.1409418092252351,446.7136549212904,A
C,20866,2837.14,0.8652305916644223,0.1408949052921799,399.7385716006553,A
F,13191,4425.03,0.9161034318039898,0.14089137652666786,623.4485678718011,A
G,18690,3266.54,0.8431732644414699,0.140431969556424,458.7266458348413,A
F,5677,4878.71,0.8942815275879904,0.13994740572368522,682.7628077782003,A
F,5500,6755.44,0.8115409368815224,0.13993680174110262,945.3346679539143,A
F,5900,4920.01,0.7648873113187745,0.13975470284794922,687.5945355589387,A
F,11155,3935.01,0.9107478309436003,0.13971008802253,549.7605934695357,A
C,17798,1777.22,0.7682875005846393,0.13962374223211366,248.14210716975703,A
C,23369,2836.9,0.9943566251815299,0.13944520521401294,395.5921026716333,A
F,22989,4569.57,0.8964103082696988,0.13943620576466395,637.1635027760354,A
C,25583,2618.46,0.9420588957270055,0.1391896391722619,364.4625025870009,A
C,5669,2789.77,0.867739590857392,0.13915920633016948,388.2221790437169,A
G,18857,3635.06,0.8862266366045645,0.13895440617756993,505.10760371983736,A
F,18858,9444.7,0.8910436998437945,0.13877555163805558,1310.6934525559436,A
F,22454,4353.42,0.8254052285201202,0.13875100936742057,604.0414192003161,A
C,17134,2562.19,0.976766006955981,0.13865109871341724,355.2504586125305,A
G,19211,10386.32,0.8669685250087679,0.13827758426346354,1436.1952389872965,A
C,26836,1982.4,0.8504646151822712,0.13826478527526215,274.0961103296797,A
F,25509,1824.75,0.8804410186247172,0.13813349601104327,252.05909684615122,A
F,22760,3297.96,0.8455714760429451,0.1380938517891616,455.4279994465833,A
F,27648,3176.41,0.9119309219579271,0.13800999993659346,438.3763438985948,A
F,27590,1021.19,0.9600761258152526,0.13799255583239428,140.91661809048273,A
F,26495,2380.06,0.8539571203687774,0.13795712772023164,328.3462414018145,A
G,21736,4521.04,0.8512562375319189,0.13779502384316958,622.9768145959234,A
G,21710,4894.96,0.9053481503510229,0.13742828198597035,672.7059431900454,A
C,9313,2541.3,0.881621322009542,0.1373250813027162,348.9842291145927,A
C,24129,4173.12,0.8734761576106722,0.13730030634507376,572.9706544147542,A
F,10643,1026.03,0.9204952753763147,0.13727274962018096,140.84595929279428,A
F,3754,1200.96,0.8541170059576944,0.13724834763571483,164.8297755765881,A
F,21679,1378.14,0.7786953486553831,0.13696762663872977,188.76056497589906,A
F,21410,4948.35,0.8078537741593101,0.13675153714632227,676.6944688380038,A
C,20982,2637.8,0.9788428126553496,0.1367195751304658,360.6388952791427,A
C,13982,10327.68,0.8398173551687352,0.13651898194747064,1409.9243594792536,A
F,27483,2074.93,0.9179919876984421,0.13624813321411414,282.7053390499618,A
F,11497,2674.75,0.9481734214481459,0.13579480002627684,363.21714137028397,A
C,25496,2254.47,0.880841552389342,0.13534643218334994,305.1344709643969,A
F,23804,4072.44,0.9063144404190272,0.1349137175496065,549.4280198977194,A
F,12187,9288.98,0.8498509474833433,0.134620220415827,1250.4845350382086,A
C,16497,2677.2,0.9323539254388787,0.1344836053627586,360.03950827717733,A
F,15475,1901.44,0.7964038993876869,0.13443690374040848,255.6237062481623,A
G,27323,6853.93,0.9650110910005516,0.13430273993288677,920.5015783082107,A
F,17197,5809.4,0.8569581008617189,0.13368173935571878,776.6106966131126,A
C,23449,6943.56,0.8819618978188455,0.13341738641927076,926.3916276453917,A
C,24497,540.57,0.9315137662083626,0.13328531698839863,72.05004380441865,A
G,20863,3708.58,0.7554664756388422,0.13323097282815233,494.0977212110291,A
G,18784,7206.04,0.756872496660997,0.13296017754675446,958.1163578090145,A
C,5616,4520.72,0.8236983345025944,0.13277772924985262,600.2509361743938,A
C,24261,6947.46,0.932028357268843,0.13250770137952972,920.5919550262275,A
C,24803,6995.0,0.945221700573692,0.13215882890495506,924.4510081901607,A
F,16999,2590.06,0.8245554150211674,0.13190376535157808,341.6386664865083,A
C,16705,2968.27,0.769757472287269,0.13167363747574237,390.8429079101218,A
C,18126,3433.68,0.8709530122337091,0.13147234539717728,451.43396294337964,A
G,23974,5254.35,0.8546950232232233,0.1313208740312097,690.0058344658868,A
C,24908,2736.79,0.7801817914155849,0.13125666500009123,359.2219282055997,A
C,25008,3317.83,0.9448976385096473,0.13119028631117685,435.26706763181187,A
F,12093,2699.73,0.7617017461754905,0.13110243341944397,353.9411725754755,A
G,273,4426.41,0.75674042754428,0.13075460294009705,578.773482000075,A
F,16164,6040.92,0.7779467119670527,0.13074381243222077,789.8129113980511,A
F,15679,3017.41,0.8537760673195585,0.130358806308767,393.3459657441366,A
F,16593,5312.09,0.9314887821151264,0.13034914998866984,692.4264161633132,A
G,18150,7536.04,0.8876711541555853,0.1303377494788704,982.2304935827464,A
G,13136,1657.63,0.8579589693245073,0.13025288421035175,215.91108845360537,A
F,9322,7808.22,0.7774374168454683,0.1298336567384171,1013.7697552180432,A
G,7624,4121.27,0.8025229150710023,0.12941445335709617,533.3519041869998,A
F,14432,5647.96,0.930718425927238,0.1294065804138502,730.8831899142093,A
F,20768,4250.9,0.8869007405427272,0.12934732278491842,549.8425344264097,A
C,22155,2735.23,0.7744536791141441,0.12933179466074823,353.7522047099184,A
G,16667,5924.67,0.8809998471333489,0.1293138448816924,766.1418573552165,A
F,5559,6410.52,0.8151604152929873,0.12926612902401666,828.6631054310393,A
C,24857,4452.85,0.8895247684076982,0.1291371877629169,575.0285265301046,A
G,9753,3141.82,0.8756265653301333,0.12908032702612868,405.54715305723164,A
G,12970,4444.01,0.8515963136521386,0.12906097073780454,573.5482445685108,A
C,20602,1704.32,0.9205183508422433,0.12873675953526187,219.4086340111375,A
G,2288,5725.32,0.7948583587607285,0.12843384370681118,735.3248540514802,A
F,27087,3036.13,0.9489453179504653,0.12809590122813036,388.91580859576345,A
F,11918,2593.16,0.8776187795750131,0.12803557157074433,332.0167227743913,A
C,11073,4557.98,0.7682190099992138,0.12784991381567748,582.7373501735816,A
F,9928,12071.23,0.7515779976383737,0.1277990975267725,1542.6923000381018,A
C,8550,3036.08,0.8028569885066557,0.1275978086566877,387.3971549063964,A
G,15746,5370.25,0.8501256413401203,0.12737422763349154,684.031445948758,A
G,24582,4221.04,0.8136340819381688,0.12721819206097995,536.9930774170788,A
F,6599,5668.26,0.8764432965810759,0.12698796014472621,719.8007749699458,A
F,26457,5889.6,0.9069341181365422,0.12673576518166793,746.4229626139515,A
F,11241,8262.18,0.9363235635854301,0.12661242972434297,1046.0946846198722,A
C,10974,2730.33,0.7747276338743961,0.12626215166229363,344.7373405481101,A
F,3121,2905.69,0.7601638696149927,0.12520124822057632,363.79601494204644,A
F,14380,3782.89,0.8663617810673218,0.12498317417872622,472.7975997689616,A
C,21110,4674.24,0.9730141199385238,0.1248023688133536,583.3562244021299,A
C,15337,3646.3,0.9003155479979703,0.12460508755777956,454.34753076193164,A
C,6521,2451.3,0.9554043081367469,0.12459274892289472,305.41420543469184,A
G,11083,9230.45,0.93691652808507,0.12451589312028466,1149.3377256521317,A
C,10256,3492.51,0.8605927677508735,0.12441985896073077,434.53760161894184,A
C,9377,790.1,0.7672414189918328,0.12411132111487434,98.06035481286222,A
C,23942,2436.55,0.794072005874243,0.12399571435572411,302.1217578134396,A
C,27192,4182.91,0.8509878265374784,0.12396299872227516,518.5260669853919,A
F,21550,14068.09,0.9027901817191596,0.12390709431787914,1743.1361545024124,A
C,24666,11484.14,0.8648480487295981,0.12386649447549718,1422.5001638658362,A
C,21732,5176.8,0.9471814561650855,0.12348059942020972,639.2343670785417,A
F,21260,6734.84,0.8391548047316855,0.12338605471800855,830.9853367570328,A
C,10364,3232.56,0.8660929609904607,0.12333844162797267,398.6989128689193,A
F,15686,2714.19,0.8563999308662595,0.1232780317158886,334.60000090294767,A
F,11481,6986.76,0.9010575309955267,0.12326768200296795,861.2417099110563,A
G,25821,3502.61,0.8395645404314062,0.12322561709871975,431.6112787061468,A
